File_Name,Time_dimension,Dist_dimension,Sampling_Rate
whidbey_2022-10-20_16-15-00_UTC_002531.h5,120000,1721,2000
whidbey_2022-10-20_16-16-00_UTC_002532.h5,120000,1721,2000
whidbey_2022-10-20_16-17-00_UTC_002533.h5,120000,1721,2000
whidbey_2022-10-20_16-18-00_UTC_002534.h5,120000,1721,2000
whidbey_2022-10-20_16-19-00_UTC_002535.h5,120000,1721,2000
whidbey_2022-10-20_16-20-00_UTC_002536.h5,120000,1721,2000
whidbey_2022-10-20_16-21-00_UTC_002537.h5,120000,1721,2000
whidbey_2022-10-20_16-22-00_UTC_002538.h5,120000,1721,2000
whidbey_2022-10-20_16-23-00_UTC_002539.h5,120000,1721,2000
whidbey_2022-10-20_16-24-00_UTC_002540.h5,120000,1721,2000
whidbey_2022-10-20_16-25-00_UTC_002541.h5,120000,1721,2000
whidbey_2022-10-20_16-26-00_UTC_002542.h5,120000,1721,2000
whidbey_2022-10-20_16-27-00_UTC_002543.h5,120000,1721,2000
whidbey_2022-10-20_16-28-00_UTC_002544.h5,120000,1721,2000
whidbey_2022-10-20_16-29-00_UTC_002545.h5,120000,1721,2000
whidbey_2022-10-20_16-30-00_UTC_002546.h5,120000,1721,2000
whidbey_2022-10-20_16-31-00_UTC_002547.h5,120000,1721,2000
whidbey_2022-10-20_16-32-00_UTC_002548.h5,120000,1721,2000
whidbey_2022-10-20_16-33-00_UTC_002549.h5,120000,1721,2000
whidbey_2022-10-20_16-34-00_UTC_002550.h5,120000,1721,2000
whidbey_2022-10-20_16-35-00_UTC_002551.h5,120000,1721,2000
whidbey_2022-10-20_16-36-00_UTC_002552.h5,120000,1721,2000
whidbey_2022-10-20_16-37-00_UTC_002553.h5,120000,1721,2000
whidbey_2022-10-20_16-38-00_UTC_002554.h5,120000,1721,2000
whidbey_2022-10-20_16-39-00_UTC_002555.h5,120000,1721,2000
whidbey_2022-10-20_16-40-00_UTC_002556.h5,120000,1721,2000
whidbey_2022-10-20_16-41-00_UTC_002557.h5,120000,1721,2000
whidbey_2022-10-20_16-42-00_UTC_002558.h5,120000,1721,2000
whidbey_2022-10-20_16-43-00_UTC_002559.h5,120000,1721,2000
whidbey_2022-10-20_16-44-00_UTC_002560.h5,120000,1721,2000
whidbey_2022-10-20_16-45-00_UTC_002561.h5,120000,1721,2000
whidbey_2022-10-20_16-46-00_UTC_002562.h5,120000,1721,2000
whidbey_2022-10-20_16-47-00_UTC_002563.h5,120000,1721,2000
whidbey_2022-10-20_16-48-00_UTC_002564.h5,120000,1721,2000
whidbey_2022-10-20_16-49-00_UTC_002565.h5,120000,1721,2000
whidbey_2022-10-20_16-50-00_UTC_002566.h5,120000,1721,2000
whidbey_2022-10-20_16-51-00_UTC_002567.h5,120000,1721,2000
whidbey_2022-10-20_16-52-00_UTC_002568.h5,120000,1721,2000
whidbey_2022-10-20_16-53-00_UTC_002569.h5,120000,1721,2000
whidbey_2022-10-20_16-54-00_UTC_002570.h5,120000,1721,2000
whidbey_2022-10-20_16-55-00_UTC_002571.h5,120000,1721,2000
whidbey_2022-10-20_16-56-00_UTC_002572.h5,120000,1721,2000
whidbey_2022-10-20_16-57-00_UTC_002573.h5,120000,1721,2000
whidbey_2022-10-20_16-58-00_UTC_002574.h5,120000,1721,2000
whidbey_2022-10-20_16-59-00_UTC_002575.h5,120000,1721,2000
whidbey_2022-10-20_17-00-00_UTC_002576.h5,120000,1721,2000
whidbey_2022-10-20_17-01-00_UTC_002577.h5,120000,1721,2000
whidbey_2022-10-20_17-02-00_UTC_002578.h5,120000,1721,2000
whidbey_2022-10-20_17-03-00_UTC_002579.h5,120000,1721,2000
whidbey_2022-10-20_17-04-00_UTC_002580.h5,120000,1721,2000
whidbey_2022-10-20_17-05-00_UTC_002581.h5,120000,1721,2000
whidbey_2022-10-20_17-06-00_UTC_002582.h5,120000,1721,2000
whidbey_2022-10-20_17-07-00_UTC_002583.h5,120000,1721,2000
whidbey_2022-10-20_17-08-00_UTC_002584.h5,120000,1721,2000
whidbey_2022-10-20_17-09-00_UTC_002585.h5,120000,1721,2000
whidbey_2022-10-20_17-10-00_UTC_002586.h5,120000,1721,2000
whidbey_2022-10-20_17-11-00_UTC_002587.h5,120000,1721,2000
whidbey_2022-10-20_17-12-00_UTC_002588.h5,120000,1721,2000
whidbey_2022-10-20_17-13-00_UTC_002589.h5,120000,1721,2000
whidbey_2022-10-20_17-14-00_UTC_002590.h5,120000,1721,2000
whidbey_2022-10-20_17-15-00_UTC_002591.h5,120000,1721,2000
whidbey_2022-10-20_17-16-00_UTC_002592.h5,120000,1721,2000
whidbey_2022-10-20_17-17-00_UTC_002593.h5,120000,1721,2000
whidbey_2022-10-20_17-18-00_UTC_002594.h5,120000,1721,2000
whidbey_2022-10-20_17-19-00_UTC_002595.h5,120000,1721,2000
whidbey_2022-10-20_17-20-00_UTC_002596.h5,120000,1721,2000
whidbey_2022-10-20_17-21-00_UTC_002597.h5,120000,1721,2000
whidbey_2022-10-20_17-22-00_UTC_002598.h5,120000,1721,2000
whidbey_2022-10-20_17-23-00_UTC_002599.h5,120000,1721,2000
whidbey_2022-10-20_17-24-00_UTC_002600.h5,120000,1721,2000
whidbey_2022-10-20_17-25-00_UTC_002601.h5,120000,1721,2000
whidbey_2022-10-20_17-26-00_UTC_002602.h5,120000,1721,2000
whidbey_2022-10-20_17-27-00_UTC_002603.h5,120000,1721,2000
whidbey_2022-10-20_17-28-00_UTC_002604.h5,120000,1721,2000
whidbey_2022-10-20_17-29-00_UTC_002605.h5,120000,1721,2000
whidbey_2022-10-20_17-30-00_UTC_002606.h5,120000,1721,2000
whidbey_2022-10-20_17-31-00_UTC_002607.h5,120000,1721,2000
whidbey_2022-10-20_17-32-00_UTC_002608.h5,120000,1721,2000
whidbey_2022-10-20_17-33-00_UTC_002609.h5,120000,1721,2000
whidbey_2022-10-20_17-34-00_UTC_002610.h5,120000,1721,2000
whidbey_2022-10-20_17-35-00_UTC_002611.h5,120000,1721,2000
whidbey_2022-10-20_17-36-00_UTC_002612.h5,120000,1721,2000
whidbey_2022-10-20_17-37-00_UTC_002613.h5,120000,1721,2000
whidbey_2022-10-20_17-38-00_UTC_002614.h5,120000,1721,2000
whidbey_2022-10-20_17-39-00_UTC_002615.h5,120000,1721,2000
whidbey_2022-10-20_17-40-00_UTC_002616.h5,120000,1721,2000
whidbey_2022-10-20_17-41-00_UTC_002617.h5,120000,1721,2000
whidbey_2022-10-20_17-42-00_UTC_002618.h5,120000,1721,2000
whidbey_2022-10-20_17-43-00_UTC_002619.h5,120000,1721,2000
whidbey_2022-10-20_17-44-00_UTC_002620.h5,120000,1721,2000
whidbey_2022-10-20_17-45-00_UTC_002621.h5,120000,1721,2000
whidbey_2022-10-20_17-46-00_UTC_002622.h5,120000,1721,2000
whidbey_2022-10-20_17-47-00_UTC_002623.h5,120000,1721,2000
whidbey_2022-10-20_17-48-00_UTC_002624.h5,120000,1721,2000
whidbey_2022-10-20_17-49-00_UTC_002625.h5,120000,1721,2000
whidbey_2022-10-20_17-50-00_UTC_002626.h5,120000,1721,2000
whidbey_2022-10-20_17-51-00_UTC_002627.h5,120000,1721,2000
whidbey_2022-10-20_17-52-00_UTC_002628.h5,120000,1721,2000
whidbey_2022-10-20_17-53-00_UTC_002629.h5,120000,1721,2000
whidbey_2022-10-20_17-54-00_UTC_002630.h5,120000,1721,2000
whidbey_2022-10-20_17-55-00_UTC_002631.h5,120000,1721,2000
whidbey_2022-10-20_17-56-00_UTC_002632.h5,120000,1721,2000
whidbey_2022-10-20_17-57-00_UTC_002633.h5,120000,1721,2000
whidbey_2022-10-20_17-58-00_UTC_002634.h5,120000,1721,2000
whidbey_2022-10-20_17-59-00_UTC_002635.h5,120000,1721,2000
whidbey_2022-10-20_18-00-00_UTC_002636.h5,120000,1721,2000
whidbey_2022-10-20_18-01-00_UTC_002637.h5,120000,1721,2000
whidbey_2022-10-20_18-02-00_UTC_002638.h5,120000,1721,2000
whidbey_2022-10-20_18-03-00_UTC_002639.h5,120000,1721,2000
whidbey_2022-10-20_18-04-00_UTC_002640.h5,120000,1721,2000
whidbey_2022-10-20_18-05-00_UTC_002641.h5,120000,1721,2000
whidbey_2022-10-20_18-06-00_UTC_002642.h5,120000,1721,2000
whidbey_2022-10-20_18-07-00_UTC_002643.h5,120000,1721,2000
whidbey_2022-10-20_18-08-00_UTC_002644.h5,120000,1721,2000
whidbey_2022-10-20_18-09-00_UTC_002645.h5,120000,1721,2000
whidbey_2022-10-20_18-10-00_UTC_002646.h5,120000,1721,2000
whidbey_2022-10-20_18-11-00_UTC_002647.h5,120000,1721,2000
whidbey_2022-10-20_18-12-00_UTC_002648.h5,120000,1721,2000
whidbey_2022-10-20_18-13-00_UTC_002649.h5,120000,1721,2000
whidbey_2022-10-20_18-14-00_UTC_002650.h5,120000,1721,2000
whidbey_2022-10-20_18-15-00_UTC_002651.h5,120000,1721,2000
whidbey_2022-10-20_18-16-00_UTC_002652.h5,120000,1721,2000
whidbey_2022-10-20_18-17-00_UTC_002653.h5,120000,1721,2000
whidbey_2022-10-20_18-18-00_UTC_002654.h5,120000,1721,2000
whidbey_2022-10-20_18-19-00_UTC_002655.h5,120000,1721,2000
whidbey_2022-10-20_18-20-00_UTC_002656.h5,120000,1721,2000
whidbey_2022-10-20_18-21-00_UTC_002657.h5,120000,1721,2000
whidbey_2022-10-20_18-22-00_UTC_002658.h5,120000,1721,2000
whidbey_2022-10-20_18-23-00_UTC_002659.h5,120000,1721,2000
whidbey_2022-10-20_18-24-00_UTC_002660.h5,120000,1721,2000
whidbey_2022-10-20_18-25-00_UTC_002661.h5,120000,1721,2000
whidbey_2022-10-20_18-26-00_UTC_002662.h5,120000,1721,2000
whidbey_2022-10-20_18-27-00_UTC_002663.h5,120000,1721,2000
whidbey_2022-10-20_18-28-00_UTC_002664.h5,120000,1721,2000
whidbey_2022-10-20_18-29-00_UTC_002665.h5,120000,1721,2000
whidbey_2022-10-20_18-30-00_UTC_002666.h5,120000,1721,2000
whidbey_2022-10-20_18-31-00_UTC_002667.h5,120000,1721,2000
whidbey_2022-10-20_18-32-00_UTC_002668.h5,120000,1721,2000
whidbey_2022-10-20_18-33-00_UTC_002669.h5,120000,1721,2000
whidbey_2022-10-20_18-34-00_UTC_002670.h5,120000,1721,2000
whidbey_2022-10-20_18-35-00_UTC_002671.h5,120000,1721,2000
whidbey_2022-10-20_18-36-00_UTC_002672.h5,120000,1721,2000
whidbey_2022-10-20_18-37-00_UTC_002673.h5,120000,1721,2000
whidbey_2022-10-20_18-38-00_UTC_002674.h5,120000,1721,2000
whidbey_2022-10-20_18-39-00_UTC_002675.h5,120000,1721,2000
whidbey_2022-10-20_18-40-00_UTC_002676.h5,120000,1721,2000
whidbey_2022-10-20_18-41-00_UTC_002677.h5,120000,1721,2000
whidbey_2022-10-20_18-42-00_UTC_002678.h5,120000,1721,2000
whidbey_2022-10-20_18-43-00_UTC_002679.h5,120000,1721,2000
whidbey_2022-10-20_18-44-00_UTC_002680.h5,120000,1721,2000
whidbey_2022-10-20_18-45-00_UTC_002681.h5,120000,1721,2000
whidbey_2022-10-20_18-46-00_UTC_002682.h5,120000,1721,2000
whidbey_2022-10-20_18-47-00_UTC_002683.h5,120000,1721,2000
whidbey_2022-10-20_18-48-00_UTC_002684.h5,120000,1721,2000
whidbey_2022-10-20_18-49-00_UTC_002685.h5,120000,1721,2000
whidbey_2022-10-20_18-50-00_UTC_002686.h5,120000,1721,2000
whidbey_2022-10-20_18-51-00_UTC_002687.h5,120000,1721,2000
whidbey_2022-10-20_18-52-00_UTC_002688.h5,120000,1721,2000
whidbey_2022-10-20_18-53-00_UTC_002689.h5,120000,1721,2000
whidbey_2022-10-20_18-54-00_UTC_002690.h5,120000,1721,2000
whidbey_2022-10-20_18-55-00_UTC_002691.h5,120000,1721,2000
whidbey_2022-10-20_18-56-00_UTC_002692.h5,120000,1721,2000
whidbey_2022-10-20_18-57-00_UTC_002693.h5,120000,1721,2000
whidbey_2022-10-20_18-58-00_UTC_002694.h5,120000,1721,2000
whidbey_2022-10-20_18-59-00_UTC_002695.h5,120000,1721,2000
whidbey_2022-10-20_19-00-00_UTC_002696.h5,120000,1721,2000
whidbey_2022-10-20_19-01-00_UTC_002697.h5,120000,1721,2000
whidbey_2022-10-20_19-02-00_UTC_002698.h5,120000,1721,2000
whidbey_2022-10-20_19-03-00_UTC_002699.h5,120000,1721,2000
whidbey_2022-10-20_19-04-00_UTC_002700.h5,120000,1721,2000
whidbey_2022-10-20_19-05-00_UTC_002701.h5,120000,1721,2000
whidbey_2022-10-20_19-06-00_UTC_002702.h5,120000,1721,2000
whidbey_2022-10-20_19-07-00_UTC_002703.h5,120000,1721,2000
whidbey_2022-10-20_19-08-00_UTC_002704.h5,120000,1721,2000
whidbey_2022-10-20_19-09-00_UTC_002705.h5,120000,1721,2000
whidbey_2022-10-20_19-10-00_UTC_002706.h5,120000,1721,2000
whidbey_2022-10-20_19-11-00_UTC_002707.h5,120000,1721,2000
whidbey_2022-10-20_19-12-00_UTC_002708.h5,120000,1721,2000
whidbey_2022-10-20_19-13-00_UTC_002709.h5,120000,1721,2000
whidbey_2022-10-20_19-14-00_UTC_002710.h5,120000,1721,2000
whidbey_2022-10-20_19-15-00_UTC_002711.h5,120000,1721,2000
whidbey_2022-10-20_19-16-00_UTC_002712.h5,120000,1721,2000
whidbey_2022-10-20_19-17-00_UTC_002713.h5,120000,1721,2000
whidbey_2022-10-20_19-18-00_UTC_002714.h5,120000,1721,2000
whidbey_2022-10-20_19-19-00_UTC_002715.h5,120000,1721,2000
whidbey_2022-10-20_19-20-00_UTC_002716.h5,120000,1721,2000
whidbey_2022-10-20_19-21-00_UTC_002717.h5,120000,1721,2000
whidbey_2022-10-20_19-22-00_UTC_002718.h5,120000,1721,2000
whidbey_2022-10-20_19-23-00_UTC_002719.h5,120000,1721,2000
whidbey_2022-10-20_19-24-00_UTC_002720.h5,120000,1721,2000
whidbey_2022-10-20_19-25-00_UTC_002721.h5,120000,1721,2000
whidbey_2022-10-20_19-26-00_UTC_002722.h5,120000,1721,2000
whidbey_2022-10-20_19-27-00_UTC_002723.h5,120000,1721,2000
whidbey_2022-10-20_19-28-00_UTC_002724.h5,120000,1721,2000
whidbey_2022-10-20_19-29-00_UTC_002725.h5,120000,1721,2000
whidbey_2022-10-20_19-30-00_UTC_002726.h5,120000,1721,2000
whidbey_2022-10-20_19-31-00_UTC_002727.h5,120000,1721,2000
whidbey_2022-10-20_19-32-00_UTC_002728.h5,120000,1721,2000
whidbey_2022-10-20_19-33-00_UTC_002729.h5,120000,1721,2000
whidbey_2022-10-20_19-34-00_UTC_002730.h5,120000,1721,2000
whidbey_2022-10-20_19-35-00_UTC_002731.h5,120000,1721,2000
whidbey_2022-10-20_19-36-00_UTC_002732.h5,120000,1721,2000
whidbey_2022-10-20_19-37-00_UTC_002733.h5,120000,1721,2000
whidbey_2022-10-20_19-38-00_UTC_002734.h5,120000,1721,2000
whidbey_2022-10-20_19-39-00_UTC_002735.h5,120000,1721,2000
whidbey_2022-10-20_19-40-00_UTC_002736.h5,120000,1721,2000
whidbey_2022-10-20_19-41-00_UTC_002737.h5,120000,1721,2000
whidbey_2022-10-20_19-42-00_UTC_002738.h5,120000,1721,2000
whidbey_2022-10-20_19-43-00_UTC_002739.h5,120000,1721,2000
whidbey_2022-10-20_19-44-00_UTC_002740.h5,120000,1721,2000
whidbey_2022-10-20_19-45-00_UTC_002741.h5,120000,1721,2000
whidbey_2022-10-20_19-46-00_UTC_002742.h5,120000,1721,2000
whidbey_2022-10-20_19-47-00_UTC_002743.h5,120000,1721,2000
whidbey_2022-10-20_19-48-00_UTC_002744.h5,120000,1721,2000
whidbey_2022-10-20_19-49-00_UTC_002745.h5,120000,1721,2000
whidbey_2022-10-20_19-50-00_UTC_002746.h5,120000,1721,2000
whidbey_2022-10-20_19-51-00_UTC_002747.h5,120000,1721,2000
whidbey_2022-10-20_19-52-00_UTC_002748.h5,120000,1721,2000
whidbey_2022-10-20_19-53-00_UTC_002749.h5,120000,1721,2000
whidbey_2022-10-20_19-54-00_UTC_002750.h5,120000,1721,2000
whidbey_2022-10-20_19-55-00_UTC_002751.h5,120000,1721,2000
whidbey_2022-10-20_19-56-00_UTC_002752.h5,120000,1721,2000
whidbey_2022-10-20_19-57-00_UTC_002753.h5,120000,1721,2000
whidbey_2022-10-20_19-58-00_UTC_002754.h5,120000,1721,2000
whidbey_2022-10-20_19-59-00_UTC_002755.h5,120000,1721,2000
whidbey_2022-10-20_20-00-00_UTC_002756.h5,120000,1721,2000
whidbey_2022-10-20_20-01-00_UTC_002757.h5,120000,1721,2000
whidbey_2022-10-20_20-02-00_UTC_002758.h5,120000,1721,2000
whidbey_2022-10-20_20-03-00_UTC_002759.h5,120000,1721,2000
whidbey_2022-10-20_20-04-00_UTC_002760.h5,120000,1721,2000
whidbey_2022-10-20_20-05-00_UTC_002761.h5,120000,1721,2000
whidbey_2022-10-20_20-06-00_UTC_002762.h5,120000,1721,2000
whidbey_2022-10-20_20-07-00_UTC_002763.h5,120000,1721,2000
whidbey_2022-10-20_20-08-00_UTC_002764.h5,120000,1721,2000
whidbey_2022-10-20_20-09-00_UTC_002765.h5,120000,1721,2000
whidbey_2022-10-20_20-10-00_UTC_002766.h5,120000,1721,2000
whidbey_2022-10-20_20-11-00_UTC_002767.h5,120000,1721,2000
whidbey_2022-10-20_20-12-00_UTC_002768.h5,120000,1721,2000
whidbey_2022-10-20_20-13-00_UTC_002769.h5,120000,1721,2000
whidbey_2022-10-20_20-14-00_UTC_002770.h5,120000,1721,2000
whidbey_2022-10-20_20-15-00_UTC_002771.h5,120000,1721,2000
whidbey_2022-10-20_20-16-00_UTC_002772.h5,120000,1721,2000
whidbey_2022-10-20_20-17-00_UTC_002773.h5,120000,1721,2000
whidbey_2022-10-20_20-18-00_UTC_002774.h5,120000,1721,2000
whidbey_2022-10-20_20-19-00_UTC_002775.h5,120000,1721,2000
whidbey_2022-10-20_20-20-00_UTC_002776.h5,120000,1721,2000
whidbey_2022-10-20_20-21-00_UTC_002777.h5,120000,1721,2000
whidbey_2022-10-20_20-22-00_UTC_002778.h5,120000,1721,2000
whidbey_2022-10-20_20-23-00_UTC_002779.h5,120000,1721,2000
whidbey_2022-10-20_20-24-00_UTC_002780.h5,120000,1721,2000
whidbey_2022-10-20_20-25-00_UTC_002781.h5,120000,1721,2000
whidbey_2022-10-20_20-26-00_UTC_002782.h5,120000,1721,2000
whidbey_2022-10-20_20-27-00_UTC_002783.h5,120000,1721,2000
whidbey_2022-10-20_20-28-00_UTC_002784.h5,120000,1721,2000
whidbey_2022-10-20_20-29-00_UTC_002785.h5,120000,1721,2000
whidbey_2022-10-20_20-30-00_UTC_002786.h5,120000,1721,2000
whidbey_2022-10-20_20-31-00_UTC_002787.h5,120000,1721,2000
whidbey_2022-10-20_20-32-00_UTC_002788.h5,120000,1721,2000
whidbey_2022-10-20_20-33-00_UTC_002789.h5,120000,1721,2000
whidbey_2022-10-20_20-34-00_UTC_002790.h5,120000,1721,2000
whidbey_2022-10-20_20-35-00_UTC_002791.h5,120000,1721,2000
whidbey_2022-10-20_20-36-00_UTC_002792.h5,120000,1721,2000
whidbey_2022-10-20_20-37-00_UTC_002793.h5,120000,1721,2000
whidbey_2022-10-20_20-38-00_UTC_002794.h5,120000,1721,2000
whidbey_2022-10-20_20-39-00_UTC_002795.h5,120000,1721,2000
whidbey_2022-10-20_20-40-00_UTC_002796.h5,120000,1721,2000
whidbey_2022-10-20_20-41-00_UTC_002797.h5,120000,1721,2000
whidbey_2022-10-20_20-42-00_UTC_002798.h5,120000,1721,2000
whidbey_2022-10-20_20-43-00_UTC_002799.h5,120000,1721,2000
whidbey_2022-10-20_20-44-00_UTC_002800.h5,120000,1721,2000
whidbey_2022-10-20_20-45-00_UTC_002801.h5,120000,1721,2000
whidbey_2022-10-20_20-46-00_UTC_002802.h5,120000,1721,2000
whidbey_2022-10-20_20-47-00_UTC_002803.h5,120000,1721,2000
whidbey_2022-10-20_20-48-00_UTC_002804.h5,120000,1721,2000
whidbey_2022-10-20_20-49-00_UTC_002805.h5,120000,1721,2000
whidbey_2022-10-20_20-50-00_UTC_002806.h5,120000,1721,2000
whidbey_2022-10-20_20-51-00_UTC_002807.h5,120000,1721,2000
whidbey_2022-10-20_20-52-00_UTC_002808.h5,120000,1721,2000
whidbey_2022-10-20_20-53-00_UTC_002809.h5,120000,1721,2000
whidbey_2022-10-20_20-54-00_UTC_002810.h5,120000,1721,2000
whidbey_2022-10-20_20-55-00_UTC_002811.h5,120000,1721,2000
whidbey_2022-10-20_20-56-00_UTC_002812.h5,120000,1721,2000
whidbey_2022-10-20_20-57-00_UTC_002813.h5,120000,1721,2000
whidbey_2022-10-20_20-58-00_UTC_002814.h5,120000,1721,2000
whidbey_2022-10-20_20-59-00_UTC_002815.h5,120000,1721,2000
whidbey_2022-10-20_21-00-00_UTC_002816.h5,89960,1721,2000
whidbey_2022-10-20_21-01-25_UTC_002816.h5,69464,1721,2000
whidbey_2022-10-20_21-02-00_UTC_002817.h5,120000,1721,2000
whidbey_2022-10-20_21-03-00_UTC_002818.h5,120000,1721,2000
whidbey_2022-10-20_21-04-00_UTC_002819.h5,120000,1721,2000
whidbey_2022-10-20_21-05-00_UTC_002820.h5,120000,1721,2000
whidbey_2022-10-20_21-06-00_UTC_002821.h5,120000,1721,2000
whidbey_2022-10-20_21-07-00_UTC_002822.h5,120000,1721,2000
whidbey_2022-10-20_21-08-00_UTC_002823.h5,120000,1721,2000
whidbey_2022-10-20_21-09-00_UTC_002824.h5,120000,1721,2000
whidbey_2022-10-20_21-10-00_UTC_002825.h5,120000,1721,2000
whidbey_2022-10-20_21-11-00_UTC_002826.h5,120000,1721,2000
whidbey_2022-10-20_21-12-00_UTC_002827.h5,120000,1721,2000
whidbey_2022-10-20_21-13-00_UTC_002828.h5,120000,1721,2000
whidbey_2022-10-20_21-14-00_UTC_002829.h5,120000,1721,2000
whidbey_2022-10-20_21-15-00_UTC_002830.h5,120000,1721,2000
whidbey_2022-10-20_21-16-00_UTC_002831.h5,120000,1721,2000
whidbey_2022-10-20_21-17-00_UTC_002832.h5,120000,1721,2000
whidbey_2022-10-20_21-18-00_UTC_002833.h5,120000,1721,2000
whidbey_2022-10-20_21-19-00_UTC_002834.h5,120000,1721,2000
whidbey_2022-10-20_21-20-00_UTC_002835.h5,120000,1721,2000
whidbey_2022-10-20_21-21-00_UTC_002836.h5,120000,1721,2000
whidbey_2022-10-20_21-22-00_UTC_002837.h5,120000,1721,2000
whidbey_2022-10-20_21-23-00_UTC_002838.h5,120000,1721,2000
whidbey_2022-10-20_21-24-00_UTC_002839.h5,120000,1721,2000
whidbey_2022-10-20_21-25-00_UTC_002840.h5,120000,1721,2000
whidbey_2022-10-20_21-26-00_UTC_002841.h5,120000,1721,2000
whidbey_2022-10-20_21-27-00_UTC_002842.h5,120000,1721,2000
whidbey_2022-10-20_21-28-00_UTC_002843.h5,120000,1721,2000
whidbey_2022-10-20_21-29-00_UTC_002844.h5,120000,1721,2000
whidbey_2022-10-20_21-30-00_UTC_002845.h5,120000,1721,2000
whidbey_2022-10-20_21-31-00_UTC_002846.h5,120000,1721,2000
whidbey_2022-10-20_21-32-00_UTC_002847.h5,120000,1721,2000
whidbey_2022-10-20_21-33-00_UTC_002848.h5,120000,1721,2000
whidbey_2022-10-20_21-34-00_UTC_002849.h5,120000,1721,2000
whidbey_2022-10-20_21-35-00_UTC_002850.h5,120000,1721,2000
whidbey_2022-10-20_21-36-00_UTC_002851.h5,120000,1721,2000
whidbey_2022-10-20_21-37-00_UTC_002852.h5,120000,1721,2000
whidbey_2022-10-20_21-38-00_UTC_002853.h5,120000,1721,2000
whidbey_2022-10-20_21-39-00_UTC_002854.h5,120000,1721,2000
whidbey_2022-10-20_21-40-00_UTC_002855.h5,120000,1721,2000
whidbey_2022-10-20_21-41-00_UTC_002856.h5,120000,1721,2000
whidbey_2022-10-20_21-42-00_UTC_002857.h5,120000,1721,2000
whidbey_2022-10-20_21-43-00_UTC_002858.h5,120000,1721,2000
whidbey_2022-10-20_21-44-00_UTC_002859.h5,120000,1721,2000
whidbey_2022-10-20_21-45-00_UTC_002860.h5,120000,1721,2000
whidbey_2022-10-20_21-46-00_UTC_002861.h5,120000,1721,2000
whidbey_2022-10-20_21-47-00_UTC_002862.h5,120000,1721,2000
whidbey_2022-10-20_21-48-00_UTC_002863.h5,120000,1721,2000
whidbey_2022-10-20_21-49-00_UTC_002864.h5,120000,1721,2000
whidbey_2022-10-20_21-50-00_UTC_002865.h5,120000,1721,2000
whidbey_2022-10-20_21-51-00_UTC_002866.h5,120000,1721,2000
whidbey_2022-10-20_21-52-00_UTC_002867.h5,120000,1721,2000
whidbey_2022-10-20_21-53-00_UTC_002868.h5,120000,1721,2000
whidbey_2022-10-20_21-54-00_UTC_002869.h5,120000,1721,2000
whidbey_2022-10-20_21-55-00_UTC_002870.h5,120000,1721,2000
whidbey_2022-10-20_21-56-00_UTC_002871.h5,120000,1721,2000
whidbey_2022-10-20_21-57-00_UTC_002872.h5,120000,1721,2000
whidbey_2022-10-20_21-58-00_UTC_002873.h5,120000,1721,2000
whidbey_2022-10-20_21-59-00_UTC_002874.h5,120000,1721,2000
whidbey_2022-10-20_22-00-00_UTC_002875.h5,120000,1721,2000
whidbey_2022-10-20_22-01-00_UTC_002876.h5,120000,1721,2000
whidbey_2022-10-20_22-02-00_UTC_002877.h5,120000,1721,2000
whidbey_2022-10-20_22-03-00_UTC_002878.h5,120000,1721,2000
whidbey_2022-10-20_22-04-00_UTC_002879.h5,120000,1721,2000
whidbey_2022-10-20_22-05-00_UTC_002880.h5,120000,1721,2000
whidbey_2022-10-20_22-06-00_UTC_002881.h5,120000,1721,2000
whidbey_2022-10-20_22-07-00_UTC_002882.h5,120000,1721,2000
whidbey_2022-10-20_22-08-00_UTC_002883.h5,120000,1721,2000
whidbey_2022-10-20_22-09-00_UTC_002884.h5,120000,1721,2000
whidbey_2022-10-20_22-10-00_UTC_002885.h5,120000,1721,2000
whidbey_2022-10-20_22-11-00_UTC_002886.h5,120000,1721,2000
whidbey_2022-10-20_22-12-00_UTC_002887.h5,120000,1721,2000
whidbey_2022-10-20_22-13-00_UTC_002888.h5,120000,1721,2000
whidbey_2022-10-20_22-14-00_UTC_002889.h5,120000,1721,2000
whidbey_2022-10-20_22-15-00_UTC_002890.h5,120000,1721,2000
whidbey_2022-10-20_22-16-00_UTC_002891.h5,120000,1721,2000
whidbey_2022-10-20_22-17-00_UTC_002892.h5,120000,1721,2000
whidbey_2022-10-20_22-18-00_UTC_002893.h5,120000,1721,2000
whidbey_2022-10-20_22-19-00_UTC_002894.h5,120000,1721,2000
whidbey_2022-10-20_22-20-00_UTC_002895.h5,120000,1721,2000
whidbey_2022-10-20_22-21-00_UTC_002896.h5,120000,1721,2000
whidbey_2022-10-20_22-22-00_UTC_002897.h5,120000,1721,2000
whidbey_2022-10-20_22-23-00_UTC_002898.h5,120000,1721,2000
whidbey_2022-10-20_22-24-00_UTC_002899.h5,120000,1721,2000
whidbey_2022-10-20_22-25-00_UTC_002900.h5,120000,1721,2000
whidbey_2022-10-20_22-26-00_UTC_002901.h5,120000,1721,2000
whidbey_2022-10-20_22-27-00_UTC_002902.h5,120000,1721,2000
whidbey_2022-10-20_22-28-00_UTC_002903.h5,120000,1721,2000
whidbey_2022-10-20_22-29-00_UTC_002904.h5,120000,1721,2000
whidbey_2022-10-20_22-30-00_UTC_002905.h5,120000,1721,2000
whidbey_2022-10-20_22-31-00_UTC_002906.h5,120000,1721,2000
